episode,reward,avg100,loss,epsilon
219,130.0,152.4,0.9532570863715731,0.9702785714285714
220,115.0,152.97,1.0251022308659943,0.9701428571428572
221,121.0,153.13,0.9650474070640634,0.9700071428571428
222,104.0,152.79,1.0868671025024155,0.9698714285714286
223,99.0,152.49,0.9269329574184887,0.9697357142857143
224,122.0,152.33,0.9414698176513441,0.9696
225,95.0,151.93,0.9690287213772535,0.9694642857142857
226,94.0,150.8,0.9322367797486801,0.9693285714285714
227,101.0,150.32,0.923338748966482,0.9691928571428572
228,121.0,151.11,1.0448120182595593,0.9690571428571428
229,115.0,151.54,0.9877905793569011,0.9689214285714286
230,118.0,151.28,1.0420588730376656,0.9687857142857143
231,118.0,151.97,1.114222298597254,0.96865
232,106.0,151.21,0.9316566436692089,0.9685142857142857
233,97.0,149.89,0.8792807586039848,0.9683785714285714
234,108.0,150.8,1.0336417155081614,0.9682428571428572
235,110.0,150.14,1.0331022031012584,0.9681071428571428
236,91.0,149.41,1.0489085007172365,0.9679714285714286
237,122.0,149.0,1.0737419981417842,0.9678357142857142
238,121.0,148.36,1.052308692746942,0.9677
239,93.0,147.74,0.9668679446863231,0.9675642857142858
240,83.0,146.89,1.0410870594443775,0.9674285714285714
241,105.0,146.12,0.9895108972543052,0.9672928571428572
242,97.0,145.43,0.952588845937292,0.9671571428571428
243,81.0,144.53,0.9701119427005818,0.9670214285714286
244,91.0,142.17,0.8912771975437364,0.9668857142857143
245,85.0,140.34,1.0813765320050366,0.96675
246,72.0,136.75,0.9646023116979955,0.9666142857142858
247,90.0,135.63,0.987910384291576,0.9664785714285714
248,80.0,134.03,0.9677979539264925,0.9663428571428572
249,100.0,132.74,1.1502512442879378,0.9662071428571428
250,86.0,131.55,1.0120832695907285,0.9660714285714286
251,93.0,129.98,1.0164808399514647,0.9659357142857143
252,89.0,128.93,0.9533052937378793,0.9658
253,88.0,127.69,0.9810650268283841,0.9656642857142858
254,121.0,127.1,1.1746717526323416,0.9655285714285714
255,103.0,126.98,1.1488095699691947,0.9653928571428572
256,96.0,125.16,0.8342385883055007,0.9652571428571428
257,117.0,124.41,1.0702313281054425,0.9651214285714286
258,105.0,123.51,1.0018739825558094,0.9649857142857143
259,110.0,123.08,0.9972889763218435,0.96485
260,78.0,121.77,0.8749190144754277,0.9647142857142857
261,85.0,120.82,1.1200502756873474,0.9645785714285714
262,77.0,118.26,1.1328306533335768,0.9644428571428572
263,92.0,117.24,1.0443726872883574,0.9643071428571428
264,83.0,116.56,1.013910834509206,0.9641714285714286
265,79.0,114.98,0.9592054640827111,0.9640357142857143
266,70.0,114.29,0.9963670937211386,0.9639
267,83.0,113.86,1.0475813266540688,0.9637642857142857
268,82.0,113.02,1.0546411532488447,0.9636285714285714
269,92.0,112.62,1.0548891170993042,0.9634928571428572
270,86.0,112.21,1.0376870544345747,0.9633571428571429
271,77.0,112.42,0.9159970873023395,0.9632214285714286
272,87.0,111.53,1.0367385967067262,0.9630857142857143
273,88.0,111.25,0.873076295548923,0.96295
274,73.0,110.67,1.1827900033469683,0.9628142857142857
275,82.0,110.49,1.0203866733453895,0.9626785714285714
276,83.0,109.88,1.0683791415193624,0.9625428571428571
277,97.0,109.64,1.0411501903250122,0.9624071428571429
278,83.0,109.23,0.9879530000679914,0.9622714285714286
279,80.0,108.52,1.1159818813786841,0.9621357142857143
280,93.0,107.07,1.0480795966521386,0.962
281,69.0,106.77,0.9579949915692534,0.9618642857142857
282,119.0,106.9,1.0870083094644947,0.9617285714285715
283,97.0,106.81,1.0641194840115447,0.9615928571428571
284,85.0,106.66,1.1102884903714498,0.9614571428571429
285,105.0,106.27,0.963981762271197,0.9613214285714285
286,88.0,105.96,1.0069547974589197,0.9611857142857143
287,88.0,105.4,1.1276289847076193,0.96105
288,61.0,104.87,0.8471500188280202,0.9609142857142857
289,82.0,104.05,1.1406068755200178,0.9607785714285715
290,91.0,102.66,1.0061191717613038,0.9606428571428571
291,74.0,101.72,0.8361483004724456,0.9605071428571429
292,83.0,101.18,0.9951753232919847,0.9603714285714285
293,79.0,100.52,1.1414126932939301,0.9602357142857143
294,73.0,100.07,1.0267688847236234,0.9601
295,85.0,99.25,1.208146246358314,0.9599642857142857
296,83.0,99.3,1.0892664988985263,0.9598285714285715
297,69.0,98.93,1.099707454321501,0.9596928571428571
298,77.0,98.63,1.1898034739295964,0.9595571428571429
299,77.0,97.72,1.0056031349949635,0.9594214285714285
300,78.0,97.26,1.0800086203246162,0.9592857142857143
301,72.0,97.03,1.0460609903675504,0.95915
302,64.0,96.38,1.2266336558168405,0.9590142857142857
303,65.0,95.64,1.03090785157222,0.9588785714285715
304,61.0,95.08,0.9745296735896684,0.9587428571428571
305,74.0,94.62,1.1533449115420416,0.9586071428571429
306,70.0,93.88,1.1499845247183527,0.9584714285714285
307,40.0,93.47,1.1883539511123673,0.9583357142857143
308,56.0,92.27,1.2087459972826764,0.9582
309,62.0,91.69,1.1425341801387408,0.9580642857142857
310,60.0,90.96,1.0424864784426366,0.9579285714285715
311,65.0,90.27,0.9485482924546187,0.9577928571428571
312,68.0,89.78,1.0624543869292693,0.9576571428571429
313,67.0,89.57,1.2192167343377178,0.9575214285714286
314,71.0,89.38,1.0360348943135582,0.9573857142857143
315,77.0,89.15,1.1683320718267085,0.95725
316,65.0,88.77,1.2351125380525796,0.9571142857142857
317,65.0,88.18,1.1324202424631669,0.9569785714285715
318,67.0,87.75,1.2072651656553037,0.9568428571428571
319,63.0,87.08,1.157219070349894,0.9567071428571429
320,75.0,86.68,1.1744970141661664,0.9565714285714286
321,63.0,86.1,1.2889534760384806,0.9564357142857143
322,68.0,85.74,1.1760170285124332,0.9563
323,67.0,85.42,1.0768138432124656,0.9561642857142857
324,58.0,84.78,1.123493783946695,0.9560285714285714
325,73.0,84.56,1.0495937445570958,0.9558928571428571
326,68.0,84.3,1.1035931800040142,0.9557571428571429
327,63.0,83.92,1.2334823059065947,0.9556214285714286
328,75.0,83.46,1.213451969983677,0.9554857142857143
329,67.0,82.98,1.0109945519326895,0.95535
330,62.0,82.42,1.071563031584505,0.9552142857142857
331,51.0,81.75,1.3444163693735998,0.9550785714285714
332,58.0,81.27,1.1308440520701095,0.9549428571428571
333,65.0,80.95,1.2214584333893772,0.9548071428571429
334,62.0,80.49,1.2700577749750548,0.9546714285714286
335,63.0,80.02,1.231006761332826,0.9545357142857143
336,73.0,79.84,1.275962824352749,0.9544
337,76.0,79.38,1.2638850579111789,0.9542642857142857
338,79.0,78.96,1.1566572161509265,0.9541285714285714
339,69.0,78.72,1.356453918595461,0.9539928571428572
340,68.0,78.57,1.0400309437091517,0.9538571428571428
341,59.0,78.11,1.1220934951946266,0.9537214285714286
342,54.0,77.68,1.1735454977455515,0.9535857142857143
343,73.0,77.6,1.182540031354109,0.95345
344,66.0,77.35,1.2122019295524242,0.9533142857142857
345,40.0,76.9,1.0671833885251545,0.9531785714285714
346,50.0,76.68,1.2832848944049329,0.9530428571428572
347,57.0,76.35,1.198299845884832,0.9529071428571428
348,58.0,76.13,1.3662163321378415,0.9527714285714286
349,52.0,75.65,1.1530943976786847,0.9526357142857143
350,53.0,75.32,1.1230764563002114,0.9525
