episode,reward,avg100,loss,epsilon,eval_mean,eval_std
159,103.0,16.67,0.1694233225097934,0.92209,nan,nan
160,117.0,17.7,0.1895589689986828,0.9216,nan,nan
161,248.0,20.05,0.20641029505960404,0.92111,nan,nan
162,118.0,21.11,0.22185457567289724,0.92062,nan,nan
163,123.0,22.2,0.2253501456140018,0.92013,nan,nan
164,119.0,23.3,0.2423496103274221,0.91964,nan,nan
165,168.0,24.86,0.2468238060495683,0.91915,nan,nan
166,178.0,26.51,0.24977442517541767,0.91866,nan,nan
167,165.0,28.07,0.2769028025594625,0.91817,nan,nan
168,185.0,29.82,0.26507959452432556,0.91768,nan,nan
169,190.0,31.57,0.2735387733696323,0.91719,nan,nan
170,185.0,33.32,0.30453723854309805,0.9167,nan,nan
171,184.0,35.06,0.3103319145334156,0.91621,nan,nan
172,223.0,37.14,0.32483315801941226,0.91572,nan,nan
173,150.0,38.51,0.31803803647557893,0.91523,nan,nan
174,162.0,39.97,0.3393967737570221,0.91474,nan,nan
175,500.0,44.87,0.3476340603083372,0.91425,269.7,110.861219549489
176,160.0,46.3,0.3529289179015905,0.91376,nan,nan
177,157.0,47.77,0.36662002472551003,0.91327,nan,nan
178,168.0,49.35,0.37151869311041774,0.91278,nan,nan
179,192.0,51.18,0.3805584578464429,0.91229,nan,nan
180,159.0,52.68,0.37329031423952597,0.9117999999999999,nan,nan
181,148.0,54.04,0.3965777847915888,0.9113100000000001,nan,nan
182,155.0,55.5,0.36066988442213305,0.91082,nan,nan
183,149.0,56.88,0.3829148481756249,0.91033,nan,nan
184,131.0,58.1,0.40332733219816486,0.90984,nan,nan
185,188.0,59.87,0.3909313383492384,0.90935,nan,nan
186,249.0,62.26,0.4285979326889218,0.90886,nan,nan
187,160.0,63.78,0.4107388244010508,0.90837,nan,nan
188,139.0,65.08,0.41573063225197276,0.90788,nan,nan
189,186.0,66.85,0.404292771492594,0.90739,nan,nan
190,172.0,68.47,0.39545112636026947,0.9069,nan,nan
191,147.0,69.84,0.41267347193899606,0.90641,nan,nan
192,111.0,70.85,0.4618808649278976,0.9059200000000001,nan,nan
193,148.0,72.25,0.4038256356442297,0.90543,nan,nan
194,98.0,73.13,0.445743129341578,0.90494,nan,nan
195,127.0,74.29,0.4626447696854749,0.90445,nan,nan
196,96.0,75.15,0.4290917810673515,0.90396,nan,nan
197,108.0,76.14,0.4243905395269394,0.90347,nan,nan
198,130.0,77.3,0.4766135264474612,0.90298,nan,nan
199,110.0,78.3,0.42261924344030294,0.90249,nan,nan
200,112.0,79.33,0.4408643027501447,0.902,111.5,16.60873264279969
201,111.0,80.33,0.4608626148185214,0.90151,nan,nan
202,109.0,81.33,0.5164277413432751,0.90102,nan,nan
203,116.0,82.39,0.4755467439776865,0.90053,nan,nan
204,93.0,83.22,0.46010476102431613,0.90004,nan,nan
205,118.0,84.3,0.46107332181122346,0.89955,nan,nan
206,113.0,85.13,0.41918512189810253,0.89906,nan,nan
207,112.0,86.12,0.444207730969148,0.89857,nan,nan
208,251.0,88.53,0.4396380236839868,0.89808,nan,nan
209,130.0,89.72,0.43401615287248907,0.89759,nan,nan
210,342.0,93.04,0.38250249197259983,0.8971,nan,nan
211,134.0,94.26,0.4153006431271336,0.89661,nan,nan
212,135.0,95.5,0.46728110481743457,0.89612,nan,nan
213,125.0,96.66,0.4018253864645958,0.89563,nan,nan
214,123.0,97.79,0.37721657356232163,0.89514,nan,nan
215,223.0,99.93,0.3660701361438886,0.89465,nan,nan
216,156.0,101.37,0.37098251243766683,0.8941600000000001,nan,nan
217,140.0,102.68,0.3855452861503831,0.89367,nan,nan
218,137.0,103.93,0.3310017434975309,0.89318,nan,nan
219,144.0,105.27,0.33395414508413523,0.89269,nan,nan
220,145.0,106.63,0.3410290964975439,0.8922,nan,nan
221,292.0,109.45,0.3276695088253752,0.89171,nan,nan
222,205.0,111.4,0.35807475457649407,0.89122,nan,nan
223,160.0,112.9,0.3653334288508631,0.89073,nan,nan
224,223.0,114.83,0.29747045994005394,0.89024,nan,nan
225,479.0,119.52,0.3045255700923456,0.88975,216.4,26.10440575841557
226,207.0,121.49,0.292637643467293,0.88926,nan,nan
227,175.0,123.14,0.36718363194061177,0.8887700000000001,nan,nan
228,177.0,124.79,0.33717249625357193,0.88828,nan,nan
229,192.0,126.42,0.33855988704211387,0.88779,nan,nan
230,234.0,128.65,0.3716475571840046,0.8873,nan,nan
231,164.0,130.19,0.27390008531624405,0.88681,nan,nan
232,291.0,132.98,0.33611986566578195,0.88632,nan,nan
233,175.0,134.62,0.31245926892650977,0.88583,nan,nan
234,184.0,136.2,0.3594860652988048,0.88534,nan,nan
235,163.0,137.74,0.2971759294759642,0.88485,nan,nan
236,149.0,139.13,0.36373025322045455,0.88436,nan,nan
237,150.0,140.52,0.39143037248402834,0.88387,nan,nan
238,195.0,142.36,0.3510151870978566,0.88338,nan,nan
239,150.0,143.61,0.33300516674295066,0.88289,nan,nan
240,145.0,144.95,0.29065951177015387,0.8824,nan,nan
241,171.0,146.46,0.2942063700930591,0.88191,nan,nan
242,149.0,147.84,0.312470659532353,0.88142,nan,nan
243,156.0,149.3,0.32080226643787074,0.88093,nan,nan
244,151.0,150.55,0.3580057801099013,0.88044,nan,nan
245,144.0,151.89,0.3515806919054335,0.87995,nan,nan
246,144.0,153.06,0.4231550666574751,0.87946,nan,nan
247,170.0,154.66,0.383944818037836,0.87897,nan,nan
248,251.0,156.91,0.3261891908542925,0.87848,nan,nan
249,180.0,158.59,0.3068455485316614,0.87799,nan,nan
250,195.0,160.41,0.31814968547759914,0.8775,238.2,77.3883712194539
251,149.0,161.68,0.3511407521878363,0.87701,nan,nan
252,153.0,163.11,0.3019653309039236,0.87652,nan,nan
253,166.0,164.53,0.39320474427967633,0.87603,nan,nan
254,179.0,165.86,0.3601265146277387,0.87554,nan,nan
255,279.0,168.06,0.37026840479173245,0.87505,nan,nan
256,207.0,169.74,0.2944863466264743,0.87456,nan,nan
257,464.0,173.16,0.3715254964331037,0.87407,nan,nan
258,244.0,174.37,0.33087767137798524,0.87358,nan,nan
259,311.0,176.45,0.3337956660148655,0.87309,nan,nan
260,198.0,177.26,0.26068752645538423,0.8726,nan,nan
261,382.0,178.6,0.32415910701740397,0.8721099999999999,nan,nan
262,262.0,180.04,0.34009510965463313,0.8716200000000001,nan,nan
263,182.0,180.63,0.3135481879708695,0.87113,nan,nan
264,500.0,184.44,0.3137751830490306,0.87064,nan,nan
265,500.0,187.76,0.29906723138224334,0.87015,nan,nan
266,500.0,190.98,0.2565205476102419,0.86966,nan,nan
267,500.0,194.33,0.27303468620683996,0.86917,nan,nan
268,497.0,197.45,0.25978268930380244,0.86868,nan,nan
269,489.0,200.44,0.24452642024949894,0.86819,nan,nan
270,473.0,203.32,0.20943677221005488,0.8677,nan,nan
271,500.0,206.48,0.2225928859654814,0.86721,nan,nan
272,500.0,209.25,0.19748826052201912,0.8667199999999999,nan,nan
273,386.0,211.61,0.18364542195998093,0.86623,nan,nan
