episode,reward,avg100,loss,epsilon,eval_mean,eval_std
257,15.0,21.47,0.05154189430177212,0.991519,nan,nan
258,22.0,21.52,0.049704532731663094,0.991486,nan,nan
259,17.0,21.54,0.04618498157052433,0.991453,nan,nan
260,61.0,22.0,0.04503803142941878,0.99142,nan,nan
261,18.0,21.96,0.047442551288339824,0.991387,nan,nan
262,17.0,22.01,0.04609824180164758,0.991354,nan,nan
263,53.0,22.36,0.04367418875390629,0.991321,nan,nan
264,24.0,22.46,0.040806305672352515,0.991288,nan,nan
265,11.0,22.45,0.03773790479383685,0.991255,nan,nan
266,27.0,22.56,0.047100593232446246,0.991222,nan,nan
267,15.0,22.56,0.032016640932609634,0.991189,nan,nan
268,17.0,22.57,0.041344310650054145,0.991156,nan,nan
269,12.0,22.48,0.03866550590222081,0.991123,nan,nan
270,15.0,22.51,0.03808136836936076,0.99109,nan,nan
271,15.0,22.36,0.04089805322388808,0.991057,nan,nan
272,21.0,21.99,0.03709099679032252,0.991024,nan,nan
273,16.0,21.96,0.03446043602889404,0.990991,nan,nan
274,41.0,22.27,0.04056901791382853,0.990958,nan,nan
275,17.0,22.34,0.03854088046971489,0.990925,31.3,12.426182036329584
276,9.0,22.3,0.2485586487584644,0.990892,nan,nan
277,23.0,22.39,0.09607996159921521,0.990859,nan,nan
278,16.0,22.43,0.0650855761487037,0.990826,nan,nan
279,28.0,22.51,0.07782157942918795,0.990793,nan,nan
280,32.0,22.52,0.07172270561568439,0.99076,nan,nan
281,15.0,22.54,0.06469229559103648,0.990727,nan,nan
282,24.0,22.38,0.06901466753333807,0.990694,nan,nan
283,12.0,22.36,0.09118547476828098,0.990661,nan,nan
284,32.0,22.55,0.07163605891400948,0.990628,nan,nan
285,14.0,22.55,0.0684807359107903,0.990595,nan,nan
286,34.0,22.68,0.0668149028411683,0.990562,nan,nan
287,31.0,22.66,0.06703550729059404,0.990529,nan,nan
288,21.0,22.71,0.07512002491525241,0.990496,nan,nan
289,20.0,22.6,0.07310845288448035,0.990463,nan,nan
290,12.0,22.58,0.06537267255286376,0.99043,nan,nan
291,16.0,22.6,0.06170685216784477,0.990397,nan,nan
292,21.0,22.63,0.07219525586281504,0.990364,nan,nan
293,9.0,22.53,0.07816461887624529,0.990331,nan,nan
294,17.0,22.38,0.0641445741057396,0.990298,nan,nan
295,31.0,22.43,0.06050678234427206,0.990265,nan,nan
296,16.0,22.48,0.06285433506127447,0.990232,nan,nan
297,13.0,22.49,0.07590728317602323,0.990199,nan,nan
298,20.0,22.49,0.07134023923426866,0.990166,nan,nan
299,28.0,22.55,0.06610471056774259,0.990133,nan,nan
300,15.0,22.32,0.08344610904653867,0.9901,47.2,11.311940593903417
301,26.0,22.2,0.07244858503914796,0.990067,nan,nan
302,19.0,22.3,0.08217216126228634,0.990034,nan,nan
303,13.0,22.26,0.07137370596711452,0.990001,nan,nan
304,14.0,22.25,0.07360915201050895,0.989968,nan,nan
305,22.0,22.27,0.059428574686700646,0.989935,nan,nan
306,13.0,22.15,0.05989363359717222,0.989902,nan,nan
307,17.0,21.8,0.0576787667677683,0.989869,nan,nan
308,21.0,21.66,0.06437779182479494,0.989836,nan,nan
309,37.0,21.85,0.06097942036954132,0.989803,nan,nan
310,32.0,21.99,0.05795044987462461,0.98977,nan,nan
311,24.0,21.63,0.06888930918648839,0.989737,nan,nan
312,16.0,21.69,0.06347236968576908,0.989704,nan,nan
313,17.0,21.7,0.05240175232072087,0.989671,nan,nan
314,30.0,21.8,0.07333246879279613,0.989638,nan,nan
315,15.0,21.8,0.05713445246219635,0.989605,nan,nan
316,17.0,21.83,0.0655274663997047,0.989572,nan,nan
317,42.0,22.02,0.05977656408434823,0.989539,nan,nan
318,17.0,22.01,0.07022526860237122,0.989506,nan,nan
319,39.0,22.21,0.0637031478377489,0.989473,nan,nan
320,50.0,22.38,0.06169530391693115,0.98944,nan,nan
321,13.0,22.25,0.08464347384870052,0.989407,nan,nan
322,38.0,22.52,0.14494290447940952,0.989374,nan,nan
323,39.0,22.67,0.09330924972891808,0.989341,nan,nan
324,12.0,22.51,0.09333461880063017,0.989308,nan,nan
325,69.0,23.09,0.08491985121930855,0.989275,75.2,24.39180190145861
326,18.0,23.11,0.09682664678742488,0.989242,nan,nan
327,20.0,23.04,0.09952132180333137,0.989209,nan,nan
328,32.0,23.24,0.08473948889877647,0.989176,nan,nan
329,57.0,23.66,0.09016754073009156,0.989143,nan,nan
330,18.0,23.48,0.08134121240841018,0.98911,nan,nan
331,25.0,23.52,0.09064520947635174,0.989077,nan,nan
332,16.0,23.57,0.08218182111158967,0.989044,nan,nan
333,15.0,23.34,0.10932209317882856,0.989011,nan,nan
334,17.0,23.18,0.101049198933384,0.988978,nan,nan
335,23.0,23.25,0.0900861254852751,0.988945,nan,nan
336,56.0,23.61,0.08794695029168256,0.988912,nan,nan
337,15.0,23.58,0.09365703736742338,0.988879,nan,nan
338,24.0,23.49,0.07535089987019698,0.988846,nan,nan
339,12.0,23.09,0.07034741217891376,0.988813,nan,nan
340,30.0,23.11,0.09468443195025127,0.98878,nan,nan
341,16.0,23.09,0.08459083130583167,0.988747,nan,nan
342,12.0,22.96,0.08290631665537755,0.988714,nan,nan
343,21.0,23.01,0.09522244759968349,0.988681,nan,nan
344,37.0,23.21,0.09430768079048879,0.988648,nan,nan
345,21.0,23.1,0.08290389268880799,0.988615,nan,nan
346,16.0,23.1,0.08397980639711022,0.988582,nan,nan
347,9.0,23.1,0.08082548860046598,0.988549,nan,nan
348,31.0,23.1,0.08719857589852426,0.988516,nan,nan
349,13.0,23.05,0.07323159836232662,0.988483,nan,nan
350,57.0,23.37,0.07785548478887792,0.98845,71.4,6.81469001496033
