episode,reward,avg100,loss,epsilon,eval_mean,eval_std
1,11.0,11.0,nan,0.999934,42.4,25.5507338446472
2,18.0,14.5,nan,0.999868,nan,nan
3,10.0,13.0,nan,0.999802,nan,nan
4,15.0,13.5,nan,0.999736,nan,nan
5,20.0,14.8,nan,0.99967,nan,nan
6,21.0,15.833333333333334,nan,0.999604,nan,nan
7,13.0,15.428571428571429,nan,0.999538,nan,nan
8,36.0,18.0,nan,0.999472,nan,nan
9,57.0,22.333333333333332,nan,0.999406,nan,nan
10,24.0,22.5,nan,0.99934,nan,nan
11,14.0,21.727272727272727,nan,0.999274,nan,nan
12,14.0,21.083333333333332,nan,0.999208,nan,nan
13,21.0,21.076923076923077,nan,0.999142,nan,nan
14,30.0,21.714285714285715,nan,0.999076,nan,nan
15,66.0,24.666666666666668,nan,0.99901,nan,nan
16,10.0,23.75,nan,0.998944,nan,nan
17,24.0,23.764705882352942,nan,0.998878,nan,nan
18,9.0,22.944444444444443,nan,0.998812,nan,nan
19,17.0,22.63157894736842,nan,0.998746,nan,nan
20,14.0,22.2,nan,0.99868,nan,nan
21,20.0,22.095238095238095,nan,0.998614,nan,nan
22,17.0,21.863636363636363,nan,0.998548,nan,nan
23,14.0,21.52173913043478,nan,0.998482,nan,nan
24,23.0,21.583333333333332,0.1307745422971876,0.998416,nan,nan
25,10.0,21.12,0.01406458429992199,0.99835,25.4,10.669582934679312
26,12.0,20.76923076923077,0.0087539004550005,0.998284,nan,nan
27,19.0,20.703703703703702,0.004644212239470921,0.998218,nan,nan
28,27.0,20.928571428571427,0.0033409743725011745,0.998152,nan,nan
29,21.0,20.93103448275862,0.08195061909611381,0.998086,nan,nan
30,12.0,20.633333333333333,0.06070588311801354,0.99802,nan,nan
31,12.0,20.35483870967742,0.02444885717704892,0.997954,nan,nan
32,23.0,20.4375,0.01626053084011959,0.997888,nan,nan
33,13.0,20.21212121212121,0.015994195109949663,0.997822,nan,nan
34,29.0,20.470588235294116,0.014253329614113117,0.997756,nan,nan
35,23.0,20.542857142857144,0.01107770174174853,0.99769,nan,nan
36,12.0,20.305555555555557,0.013443766627460718,0.997624,nan,nan
37,23.0,20.37837837837838,0.013805458787828684,0.997558,nan,nan
38,24.0,20.473684210526315,0.013055901314752797,0.997492,nan,nan
39,14.0,20.307692307692307,0.015085169480049185,0.997426,nan,nan
40,15.0,20.175,0.12637804796298344,0.99736,nan,nan
41,18.0,20.121951219512194,0.08186380668646759,0.997294,nan,nan
42,12.0,19.928571428571427,0.05093722542126974,0.997228,nan,nan
43,36.0,20.302325581395348,0.033204419279678,0.997162,nan,nan
44,19.0,20.272727272727273,0.029445527513560495,0.997096,nan,nan
45,13.0,20.11111111111111,0.02976522300965511,0.99703,nan,nan
46,20.0,20.108695652173914,0.02165263411588967,0.996964,nan,nan
47,14.0,19.97872340425532,0.029264817014336586,0.996898,nan,nan
48,30.0,20.1875,0.025413008810331424,0.996832,nan,nan
