episode,reward,avg100,loss,epsilon,eval_mean,eval_std
127,10.0,15.56,0.1587569411844015,0.968885,nan,nan
128,10.0,15.54,0.1270361714065075,0.96864,nan,nan
129,15.0,15.57,0.15794072995583217,0.968395,nan,nan
130,11.0,15.57,0.13260131193832916,0.96815,nan,nan
131,9.0,15.48,0.14384032785892487,0.967905,nan,nan
132,14.0,15.48,0.14397115100707328,0.96766,nan,nan
133,8.0,15.37,0.1640986567363143,0.967415,nan,nan
134,12.0,15.34,0.17608683307965597,0.96717,nan,nan
135,12.0,15.08,0.16132941717902818,0.966925,nan,nan
136,15.0,15.03,0.13995122909545898,0.96668,nan,nan
137,12.0,14.75,0.17551878467202187,0.966435,nan,nan
138,21.0,14.39,0.14443994100604737,0.96619,nan,nan
139,12.0,14.31,0.1459380453452468,0.965945,nan,nan
140,26.0,14.45,0.13200226684029287,0.9657,nan,nan
141,16.0,14.49,0.1509341725613922,0.965455,nan,nan
142,15.0,14.47,0.11835953518748284,0.96521,nan,nan
143,13.0,14.45,0.14206722837228042,0.964965,nan,nan
144,17.0,14.48,0.1518728123868213,0.96472,nan,nan
145,10.0,14.45,0.1251047093421221,0.964475,nan,nan
146,13.0,14.44,0.12606287432404664,0.96423,nan,nan
147,9.0,14.35,0.173154692682955,0.963985,nan,nan
148,22.0,14.36,0.17202101986516605,0.96374,nan,nan
149,32.0,14.58,0.14175559231080115,0.963495,nan,nan
150,14.0,14.6,0.12908649551016943,0.96325,20.6,7.031358332498778
151,20.0,14.56,0.14054618794471024,0.963005,nan,nan
152,10.0,14.42,0.15327176302671433,0.9627600000000001,nan,nan
153,12.0,14.42,0.1294713206589222,0.962515,nan,nan
154,14.0,14.25,0.15969182923436165,0.96227,nan,nan
155,28.0,14.38,0.14387774148157664,0.962025,nan,nan
156,12.0,14.14,0.12796816819657883,0.96178,nan,nan
157,12.0,14.1,0.15852604992687702,0.961535,nan,nan
158,11.0,14.12,0.15393852069973946,0.96129,nan,nan
159,22.0,14.24,0.15366896749897438,0.961045,nan,nan
160,18.0,14.3,0.13342450952364338,0.9608,nan,nan
161,50.0,14.56,0.15503024913370608,0.960555,nan,nan
162,18.0,14.39,0.15594666451215744,0.96031,nan,nan
163,18.0,14.48,0.16225200405137408,0.960065,nan,nan
164,21.0,14.58,0.18012724355572746,0.95982,nan,nan
165,26.0,14.71,0.15789391129062727,0.959575,nan,nan
166,10.0,14.68,0.16123068258166312,0.95933,nan,nan
167,28.0,14.7,0.1816524216639144,0.959085,nan,nan
168,42.0,15.01,0.1903447587752626,0.95884,nan,nan
169,47.0,15.3,0.1671374410073808,0.958595,nan,nan
170,28.0,15.46,0.19115948863327503,0.95835,nan,nan
171,37.0,15.65,0.18966242509919243,0.958105,nan,nan
172,31.0,15.86,0.1920804220341867,0.95786,nan,nan
173,23.0,15.95,0.17847768800414127,0.957615,nan,nan
174,14.0,15.96,0.21676534520728247,0.95737,nan,nan
175,57.0,16.43,0.17913230704633812,0.957125,114.7,71.90139080713251
176,41.0,16.67,0.2193276693181294,0.95688,nan,nan
177,40.0,16.97,0.21684972904622554,0.956635,nan,nan
178,48.0,17.31,0.23170623905025423,0.95639,nan,nan
179,84.0,17.99,0.24361109108264958,0.956145,nan,nan
180,64.0,18.51,0.2546858369605616,0.9559,nan,nan
181,74.0,19.13,0.24357267761149923,0.955655,nan,nan
182,213.0,21.17,0.2432336630780652,0.95541,nan,nan
183,70.0,21.78,0.27007710837892124,0.955165,nan,nan
184,66.0,22.32,0.2588047908449715,0.95492,nan,nan
185,175.0,23.91,0.2842110104646002,0.954675,nan,nan
186,95.0,24.75,0.2869063366400568,0.95443,nan,nan
187,103.0,25.61,0.29909792043341016,0.954185,nan,nan
188,93.0,26.43,0.2858194816176609,0.95394,nan,nan
189,100.0,27.32,0.2984472105652094,0.953695,nan,nan
190,98.0,28.19,0.32098736986517906,0.95345,nan,nan
191,88.0,28.9,0.36563290867277165,0.953205,nan,nan
192,118.0,29.93,0.33667038722058473,0.95296,nan,nan
193,148.0,31.27,0.3536914587020874,0.952715,nan,nan
194,110.0,32.22,0.33795840320262044,0.95247,nan,nan
195,318.0,35.27,0.3651495671965791,0.952225,nan,nan
196,500.0,40.16,0.3699464998990297,0.95198,nan,nan
197,385.0,43.91,0.3907334114049936,0.951735,nan,nan
198,455.0,48.33,0.3894230397929857,0.95149,nan,nan
199,405.0,52.29,0.40106847197921186,0.951245,nan,nan
200,500.0,57.16,0.42232830396294596,0.951,304.8,130.01984463919345
201,500.0,62.07,0.42247973069548606,0.950755,nan,nan
202,144.0,63.35,0.44421266122824615,0.95051,nan,nan
203,119.0,64.26,0.4522961930317037,0.950265,nan,nan
204,167.0,65.84,0.40555306608805397,0.95002,nan,nan
205,194.0,67.61,0.43701481400537734,0.949775,nan,nan
206,110.0,68.34,0.4507647284052589,0.94953,nan,nan
207,98.0,69.19,0.45950459605272936,0.949285,nan,nan
208,70.0,69.73,0.43521150488938604,0.94904,nan,nan
209,91.0,70.52,0.44340301288680717,0.948795,nan,nan
210,98.0,71.36,0.43836103341713245,0.94855,nan,nan
211,95.0,72.21,0.4009697292588259,0.948305,nan,nan
212,91.0,73.03,0.4575912579075321,0.94806,nan,nan
213,147.0,74.39,0.4433546313623182,0.947815,nan,nan
214,301.0,77.28,0.45949203394774185,0.94757,nan,nan
215,118.0,78.32,0.45522197026569966,0.947325,nan,nan
216,90.0,79.11,0.4606212332844734,0.94708,nan,nan
217,406.0,83.06,0.4517075091123287,0.946835,nan,nan
218,80.0,83.77,0.522072814591229,0.94659,nan,nan
219,86.0,84.53,0.43786459294862523,0.946345,nan,nan
220,89.0,85.32,0.4354558495825596,0.9461,nan,nan
221,70.0,85.92,0.49953254833817484,0.945855,nan,nan
222,91.0,86.64,0.5153751691782867,0.94561,nan,nan
223,86.0,87.34,0.5006537730264109,0.945365,nan,nan
224,84.0,88.06,0.533178355190016,0.94512,nan,nan
225,83.0,88.75,0.5522786065577024,0.944875,81.6,3.104834939252005
226,159.0,90.15,0.5063176064183877,0.94463,nan,nan
227,85.0,90.9,0.46758803646354113,0.944385,nan,nan
228,83.0,91.63,0.5871179485356951,0.94414,nan,nan
229,93.0,92.41,0.4791222734637158,0.943895,nan,nan
230,81.0,93.11,0.5261946613038028,0.94365,nan,nan
231,75.0,93.77,0.5878430342674256,0.943405,nan,nan
232,88.0,94.51,0.4837742325934497,0.94316,nan,nan
233,80.0,95.23,0.5758868858218193,0.942915,nan,nan
234,83.0,95.94,0.5463850153497902,0.94267,nan,nan
235,81.0,96.63,0.5527007378361843,0.942425,nan,nan
236,79.0,97.27,0.5881769578856758,0.94218,nan,nan
237,82.0,97.97,0.605205708524076,0.941935,nan,nan
238,70.0,98.46,0.5060749160391944,0.94169,nan,nan
239,98.0,99.32,0.5189836149160959,0.941445,nan,nan
240,68.0,99.74,0.5633839422508198,0.9412,nan,nan
241,79.0,100.37,0.5491946973378146,0.940955,nan,nan
242,80.0,101.02,0.5588780644349753,0.94071,nan,nan
243,72.0,101.61,0.5194709751134118,0.940465,nan,nan
244,77.0,102.21,0.5725847844566617,0.9402200000000001,nan,nan
245,79.0,102.9,0.6048306287089481,0.939975,nan,nan
246,67.0,103.44,0.6006986107399215,0.93973,nan,nan
247,85.0,104.2,0.5709211451165817,0.939485,nan,nan
248,92.0,104.9,0.5734084067137345,0.93924,nan,nan
249,68.0,105.26,0.6085817598025588,0.938995,nan,nan
250,66.0,105.78,0.7582676643223474,0.93875,82.4,8.296987405076615
251,114.0,106.72,0.6389668936792173,0.938505,nan,nan
252,107.0,107.69,0.6383855109599149,0.93826,nan,nan
253,80.0,108.37,0.6246783188544214,0.938015,nan,nan
254,94.0,109.17,0.6433442637641379,0.93777,nan,nan
255,115.0,110.04,0.6662955575015234,0.937525,nan,nan
256,113.0,111.05,0.630067530788679,0.93728,nan,nan
257,115.0,112.08,0.7125113349893819,0.9370350000000001,nan,nan
258,125.0,113.22,0.6260669127702713,0.93679,nan,nan
259,115.0,114.15,0.6312022166407627,0.936545,nan,nan
260,90.0,114.87,0.6485635670522849,0.9363,nan,nan
261,87.0,115.24,0.6874807244916071,0.936055,nan,nan
262,87.0,115.93,0.6870562427345364,0.93581,nan,nan
263,97.0,116.72,0.6665624343242842,0.935565,nan,nan
264,85.0,117.36,0.5727358979337356,0.93532,nan,nan
265,82.0,117.92,0.6314888852762013,0.935075,nan,nan
266,108.0,118.9,0.668302278275843,0.93483,nan,nan
267,94.0,119.56,0.6712828971287037,0.934585,nan,nan
268,97.0,120.11,0.6494053311876415,0.93434,nan,nan
269,116.0,120.8,0.7003822862331209,0.934095,nan,nan
270,116.0,121.68,0.679891582257275,0.93385,nan,nan
271,115.0,122.46,0.7058721865648808,0.933605,nan,nan
272,129.0,123.44,0.7114607151164565,0.93336,nan,nan
273,86.0,124.07,0.7164626375360544,0.933115,nan,nan
274,77.0,124.7,0.8514045844604443,0.93287,nan,nan
275,102.0,125.15,0.6747382671079215,0.932625,169.4,40.591132036443625
276,89.0,125.63,0.6887293623739414,0.93238,nan,nan
277,122.0,126.45,0.7797025054937503,0.932135,nan,nan
278,93.0,126.9,0.6987912188614568,0.93189,nan,nan
279,86.0,126.92,0.8204911811233953,0.9316450000000001,nan,nan
280,112.0,127.4,0.6925258740915784,0.9314,nan,nan
281,106.0,127.72,0.7364506430502208,0.931155,nan,nan
282,80.0,126.39,0.7687521049752831,0.93091,nan,nan
283,89.0,126.58,0.7361807825692585,0.930665,nan,nan
284,87.0,126.79,0.7516751231133253,0.93042,nan,nan
285,87.0,125.91,0.6865796104244802,0.930175,nan,nan
286,85.0,125.81,0.7459211644880912,0.92993,nan,nan
287,89.0,125.67,0.743164789308323,0.929685,nan,nan
288,81.0,125.55,0.7366663991117183,0.92944,nan,nan
289,104.0,125.59,0.7686055138563881,0.929195,nan,nan
290,86.0,125.47,0.7501917151344377,0.9289499999999999,nan,nan
291,75.0,125.34,0.724250444372495,0.928705,nan,nan
292,98.0,125.14,0.8195755291654139,0.9284600000000001,nan,nan
293,81.0,124.47,0.6824319536487261,0.928215,nan,nan
294,93.0,124.3,0.8654979654858189,0.92797,nan,nan
295,78.0,121.9,0.764768335968256,0.927725,nan,nan
296,71.0,117.61,0.726343540868289,0.92748,nan,nan
297,73.0,114.49,0.7245642737778899,0.927235,nan,nan
298,23.0,110.17,0.6427850962980933,0.92699,nan,nan
299,78.0,106.9,0.8140795295819258,0.926745,nan,nan
300,82.0,102.72,0.7936936985792183,0.9265,80.9,8.89325587172662
301,112.0,98.84,0.7545442458774362,0.926255,nan,nan
302,65.0,98.05,0.8186665561336738,0.92601,nan,nan
303,70.0,97.56,0.9142096821750914,0.925765,nan,nan
304,76.0,96.65,0.8094164418350709,0.92552,nan,nan
305,30.0,95.01,0.7924064695835114,0.925275,nan,nan
306,68.0,94.59,0.8712713768815293,0.92503,nan,nan
307,71.0,94.32,0.7581833869638578,0.924785,nan,nan
308,103.0,94.65,0.7909004312117123,0.92454,nan,nan
309,81.0,94.55,0.812433882995888,0.924295,nan,nan
310,66.0,94.23,0.8161495049117189,0.92405,nan,nan
311,65.0,93.93,0.7566604075523523,0.923805,nan,nan
312,73.0,93.75,0.8174564883317033,0.92356,nan,nan
313,71.0,92.99,0.7252606175000399,0.923315,nan,nan
314,75.0,90.73,0.8572725821534792,0.9230700000000001,nan,nan
315,37.0,89.92,0.9145723222880751,0.922825,nan,nan
316,67.0,89.69,0.7849283826662533,0.92258,nan,nan
317,28.0,85.91,0.8365246951580048,0.922335,nan,nan
318,67.0,85.78,0.9161312939293349,0.92209,nan,nan
319,74.0,85.66,0.7606504141680293,0.921845,nan,nan
320,32.0,85.09,0.8865167903713882,0.9216,nan,nan
321,21.0,84.6,0.7581292043129603,0.921355,nan,nan
322,35.0,84.04,1.0068595243351801,0.92111,nan,nan
323,24.0,83.42,1.0246022765835126,0.920865,nan,nan
324,33.0,82.91,0.8836343882210327,0.92062,nan,nan
325,65.0,82.73,0.9155481590674474,0.9203749999999999,36.5,16.824089871371942
326,72.0,81.86,0.9516386905064186,0.92013,nan,nan
327,74.0,81.75,0.9262029366517389,0.9198850000000001,nan,nan
328,66.0,81.58,0.9084005836736072,0.91964,nan,nan
329,75.0,81.4,0.9877921653787295,0.919395,nan,nan
330,73.0,81.32,0.8296703790148644,0.91915,nan,nan
331,64.0,81.21,0.9374384661205113,0.918905,nan,nan
332,30.0,80.63,0.8305592919389407,0.91866,nan,nan
333,27.0,80.1,0.6753729421783377,0.918415,nan,nan
334,29.0,79.56,1.1806871772840106,0.91817,nan,nan
335,32.0,79.07,0.7346468707546592,0.917925,nan,nan
336,33.0,78.61,0.9645689030488332,0.91768,nan,nan
337,33.0,78.12,0.9105118127031759,0.917435,nan,nan
338,23.0,77.65,0.8255789597397265,0.91719,nan,nan
339,21.0,76.88,1.137620203551792,0.916945,nan,nan
340,65.0,76.85,0.8393760653642508,0.9167,nan,nan
341,62.0,76.68,0.9147707000374794,0.916455,nan,nan
342,67.0,76.55,0.9213427357486824,0.91621,nan,nan
343,29.0,76.12,0.7986779690816485,0.915965,nan,nan
344,21.0,75.56,0.8802871704101562,0.91572,nan,nan
345,63.0,75.4,1.0216163730337506,0.915475,nan,nan
346,22.0,74.95,0.7466160116547887,0.91523,nan,nan
347,25.0,74.35,0.990773597061634,0.914985,nan,nan
348,22.0,73.65,0.9090466086160053,0.91474,nan,nan
349,25.0,73.22,1.043179939687252,0.9144950000000001,nan,nan
350,68.0,73.24,0.9419915194020552,0.91425,43.8,17.209299811439163
351,25.0,72.35,0.9847520780563355,0.914005,nan,nan
352,63.0,71.91,0.9151581155638846,0.91376,nan,nan
353,62.0,71.73,1.013222255653912,0.913515,nan,nan
354,63.0,71.42,0.9857870187787783,0.91327,nan,nan
355,23.0,70.5,0.8800294062365657,0.913025,nan,nan
356,69.0,70.06,0.963643865092941,0.91278,nan,nan
357,56.0,69.47,0.8134057028219104,0.912535,nan,nan
358,22.0,68.44,1.1619603139432995,0.91229,nan,nan
359,29.0,67.58,1.0806038369392525,0.912045,nan,nan
360,26.0,66.94,0.9310319672983426,0.9117999999999999,nan,nan
361,24.0,66.31,1.0166448776920636,0.911555,nan,nan
362,29.0,65.73,0.8016243505066839,0.9113100000000001,nan,nan
363,22.0,64.98,1.1188482344150543,0.911065,nan,nan
364,23.0,64.36,1.011629010024278,0.91082,nan,nan
365,78.0,64.32,0.9180976627155756,0.910575,nan,nan
366,29.0,63.53,0.8049217498507993,0.91033,nan,nan
367,31.0,62.9,0.916442828312997,0.910085,nan,nan
368,64.0,62.57,0.9468799938913435,0.90984,nan,nan
369,21.0,61.62,1.2231371998786926,0.909595,nan,nan
370,29.0,60.75,1.0674054928380867,0.90935,nan,nan
371,33.0,59.93,1.25627948569529,0.909105,nan,nan
372,25.0,58.89,0.9472712156176567,0.90886,nan,nan
373,64.0,58.67,0.9770864802412689,0.908615,nan,nan
374,26.0,58.16,1.0303138460104282,0.90837,nan,nan
375,22.0,57.36,1.3337181108919056,0.908125,47.4,21.634232133357543
376,24.0,56.71,0.8871825039386749,0.90788,nan,nan
377,53.0,56.02,1.11873095566934,0.907635,nan,nan
378,62.0,55.71,0.8130633740896179,0.90739,nan,nan
379,28.0,55.13,0.9977739309625966,0.907145,nan,nan
380,24.0,54.25,0.9682897062351307,0.9069,nan,nan
381,53.0,53.72,1.0134956327811726,0.906655,nan,nan
382,63.0,53.55,1.0160835979003755,0.90641,nan,nan
383,32.0,52.98,1.031979788094759,0.906165,nan,nan
384,29.0,52.4,1.285267718393227,0.9059200000000001,nan,nan
385,52.0,52.05,1.0572973683189888,0.905675,nan,nan
386,26.0,51.46,0.790278207224149,0.90543,nan,nan
387,20.0,50.77,0.9628553159534932,0.905185,nan,nan
388,51.0,50.47,0.9701561479299676,0.90494,nan,nan
389,76.0,50.19,1.0194236616555012,0.904695,nan,nan
390,62.0,49.95,1.1238440709008324,0.90445,nan,nan
391,61.0,49.81,1.199375958716283,0.904205,nan,nan
392,29.0,49.12,1.2818924296518852,0.90396,nan,nan
393,64.0,48.95,1.1063920637825504,0.903715,nan,nan
394,63.0,48.65,1.1111356299074868,0.90347,nan,nan
395,61.0,48.48,1.1988427061892923,0.903225,nan,nan
396,47.0,48.24,1.0747540640704176,0.90298,nan,nan
397,53.0,48.04,1.045111728445539,0.9027350000000001,nan,nan
398,60.0,48.41,1.168310687566797,0.90249,nan,nan
399,56.0,48.19,1.2107974884233303,0.902245,nan,nan
400,59.0,47.96,1.089452802377232,0.902,37.5,16.384443841644426
401,50.0,47.34,1.134041243493557,0.901755,nan,nan
402,22.0,46.91,1.3402423160997303,0.90151,nan,nan
403,53.0,46.74,1.0064450298558991,0.901265,nan,nan
404,26.0,46.24,1.3460542416343322,0.90102,nan,nan
405,59.0,46.53,0.980408956186246,0.900775,nan,nan
406,28.0,46.13,0.9293039108493498,0.90053,nan,nan
407,57.0,45.99,1.150844925066881,0.900285,nan,nan
408,23.0,45.19,1.318618045552917,0.90004,nan,nan
409,21.0,44.59,0.9364661808524813,0.899795,nan,nan
410,22.0,44.15,1.0109528188001027,0.89955,nan,nan
411,24.0,43.74,1.0876680177946885,0.899305,nan,nan
412,58.0,43.59,0.9966488606457052,0.89906,nan,nan
413,59.0,43.47,1.2206804401288598,0.898815,nan,nan
414,59.0,43.31,1.1913391042311312,0.89857,nan,nan
415,31.0,43.25,1.2507385438488376,0.898325,nan,nan
416,66.0,43.24,1.103016374124722,0.89808,nan,nan
417,26.0,43.22,1.0610460140384161,0.897835,nan,nan
418,58.0,43.13,1.3613973661357988,0.89759,nan,nan
419,63.0,43.02,1.1600154690326205,0.8973450000000001,nan,nan
420,55.0,43.25,1.1314315743067047,0.8971,nan,nan
421,69.0,43.73,1.0879475215206975,0.896855,nan,nan
422,58.0,43.96,1.1715505229758805,0.89661,nan,nan
423,25.0,43.97,1.175200480222702,0.896365,nan,nan
424,55.0,44.19,1.2015771263025024,0.89612,nan,nan
425,67.0,44.21,1.1370875860995322,0.895875,32.0,14.359665734271115
426,25.0,43.74,1.4778731030225754,0.89563,nan,nan
427,83.0,43.83,1.1673902285745346,0.895385,nan,nan
428,79.0,43.96,1.230700670918332,0.89514,nan,nan
429,60.0,43.81,1.2267731461673974,0.894895,nan,nan
430,22.0,43.3,1.2009280920028687,0.89465,nan,nan
431,24.0,42.9,1.2436444604148467,0.894405,nan,nan
432,47.0,43.07,1.2571541283358918,0.8941600000000001,nan,nan
433,27.0,43.07,1.5258743442870952,0.893915,nan,nan
434,75.0,43.53,1.1593153110146523,0.89367,nan,nan
435,27.0,43.48,1.261737358238962,0.893425,nan,nan
436,26.0,43.41,1.1945850705871215,0.89318,nan,nan
437,76.0,43.84,1.236372144696744,0.892935,nan,nan
438,21.0,43.82,1.3189659941764105,0.89269,nan,nan
439,55.0,44.16,1.1944229330528866,0.892445,nan,nan
440,47.0,43.98,1.1200659393947174,0.8922,nan,nan
441,29.0,43.65,1.394292154702647,0.891955,nan,nan
442,23.0,43.21,1.2538295090198517,0.89171,nan,nan
443,25.0,43.17,1.106004156768322,0.891465,nan,nan
444,71.0,43.67,1.1522128415149702,0.89122,nan,nan
445,57.0,43.61,1.3495693444682841,0.890975,nan,nan
446,62.0,44.01,1.3695793537603271,0.89073,nan,nan
447,47.0,44.23,1.097045435074796,0.890485,nan,nan
448,45.0,44.46,1.038312294251389,0.89024,nan,nan
449,53.0,44.74,1.1019193777498208,0.889995,nan,nan
450,51.0,44.57,1.108089745921247,0.88975,21.1,3.0149626863362675
451,56.0,44.88,1.3087722970438855,0.889505,nan,nan
452,18.0,44.43,1.3525403771135542,0.88926,nan,nan
453,48.0,44.29,1.1436577076092362,0.889015,nan,nan
454,27.0,43.93,1.0424566517273586,0.8887700000000001,nan,nan
455,22.0,43.92,1.1569961885159665,0.888525,nan,nan
456,29.0,43.52,1.246777186876741,0.88828,nan,nan
457,27.0,43.23,1.2241272869761344,0.888035,nan,nan
458,44.0,43.45,1.3609440496022052,0.88779,nan,nan
459,48.0,43.64,1.298734733524422,0.887545,nan,nan
460,24.0,43.62,1.1456645441552002,0.8873,nan,nan
